"CAPITULO","NOMBRE_CAPITULO","COD_3","DESCRIPCION_COD_3","COD_4","DESCRIPCION_COD_4","CDM","DESCRIPCION_CDM","CE","DESCRIPCION_CE"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M87","Osteonecrosis","M871","Osteonecrosis debida a drogas",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M87","Osteonecrosis","M872","Osteonecrosis debida a traumatismo previo",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M87","Osteonecrosis","M873","Otras osteonecrosis secundarias",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M87","Osteonecrosis","M878","Otras osteonecrosis",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M87","Osteonecrosis","M879","Osteonecrosis  no especificada",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M88","Enfermedades De Paget De Los Huesos [Osteitis Deformante]","M880","Enfermedad de Paget del craneo",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M88","Enfermedades De Paget De Los Huesos [Osteitis Deformante]","M888","Enfermedad de Paget de otros huesos",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M88","Enfermedades De Paget De Los Huesos [Osteitis Deformante]","M889","Enfermedad osea de Paget  huesos no especificados",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M890","Algoneurodistrofia",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M891","Detencion del crecimiento epifisario",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M892","Otros trastornos del desarrollo y crecimiento oseo",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M893","Hipertrofia del hueso",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M894","Otras osteoartropatias hipertroficas",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M895","Osteolisis",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M896","Osteopatia a consecuencia de poliomielitis",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M898","Otros trastornos especificados del hueso",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M89","Otros Trastornos Del Hueso","M899","Trastorno del hueso  no especificado",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M900","Tuberculosis osea",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","I","Infecciosas"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M901","Periostitis en otras enfermedades infecciosas clasificadas en otra parte",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","I","Infecciosas"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M902","Osteopatia en otras enfermedades infecciosas clasificadas en otra parte",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","I","Infecciosas"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M903","Osteonecrosis en la enfermedad causada por descompresion",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M904","Osteonecrosis debida a hemoglobinopatia",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M905","Osteonecrosis en otras enfermedades clasificadas en otra parte",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M906","Osteitis deformante en enfermedad neoplasica",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","E","Tumor Maligno - Neoplasias"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M907","Fractura osea en enfermedad neoplasica",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","E","Tumor Maligno - Neoplasias"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M90","Osteopatias En Enfermedades Clasificadas En Otra Parte","M908","Osteopatia en otras enfermedades clasificadas en otra parte",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M91","Osteocondrosis Juvenil De La Cadera Y De La Pelvis","M910","Osteocondrosis juvenil de la pelvis",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M91","Osteocondrosis Juvenil De La Cadera Y De La Pelvis","M911","Osteocondrosis juvenil de la cabeza del femur [Legg-Calve-Perthes]",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M91","Osteocondrosis Juvenil De La Cadera Y De La Pelvis","M912","Coxa plana",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M91","Osteocondrosis Juvenil De La Cadera Y De La Pelvis","M913","Pseudocoxalgia",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M91","Osteocondrosis Juvenil De La Cadera Y De La Pelvis","M918","Otras osteocondrosis juveniles de la cadera y de la pelvis",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M91","Osteocondrosis Juvenil De La Cadera Y De La Pelvis","M919","Osteocondrosis juvenil de la cadera y de la pelvis  sin otra especificacion",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M920","Osteocondrosis juvenil del humero",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M921","Osteocondrosis juvenil del cubito y del radio",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M922","Osteocondrosis juvenil de la mano",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M923","Otras osteocondrosis juveniles del miembro superior",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M924","Osteocondrosis juvenil de la rotula",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M925","Osteocondrosis juvenil de la tibia y del perone",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M926","Osteocondrosis juvenil del tarso",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M927","Osteocondrosis juvenil del metatarso",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M928","Otras osteocondrosis juveniles especificadas",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M92","Otras Osteocondrosis Juveniles","M929","Osteocondrosis juvenil  no especificada",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M93","Otras Osteocondropatias","M930","Deslizamiento de la epifisis femoral superior (no traumatico)",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M93","Otras Osteocondropatias","M931","Enfermedad de Kienb”ck del adulto",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M93","Otras Osteocondropatias","M932","Osteocondritis disecante",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M93","Otras Osteocondropatias","M938","Otras osteocondropatias especificadas",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M93","Otras Osteocondropatias","M939","Osteocondropatia  no especificada",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M94","Otros Trastornos Del Cartilago","M940","Sindrome de la articulacion condrocostal [Tietze]",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M94","Otros Trastornos Del Cartilago","M941","Policondritis recidivante",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M94","Otros Trastornos Del Cartilago","M942","Condromalacia",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M94","Otros Trastornos Del Cartilago","M943","Condrolisis",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M94","Otros Trastornos Del Cartilago","M948","Otros trastornos especificados del cartilago",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M94","Otros Trastornos Del Cartilago","M949","Trastorno del cartilago  no especificado",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M950","Deformidad adquirida de la nariz",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M951","Oreja en coliflor",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M952","Otras deformidades adquiridas de la cabeza",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M953","Deformidad adquirida del cuello",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M954","Deformidad adquirida de costillas y torax",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M955","Deformidad adquirida de la pelvis",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M958","Otras deformidades adquiridas especificadas del sistema osteomuscular",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M95","Otras Deformidades Adquiridas Del Sistema Osteomuscular Y Del Tejido Conjuntivo","M959","Deformidad adquirida del sistema osteomuscular  no especificada",3,"3. Enfermedades y trastornos del oído  nariz  boca y garganta.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M960","Seudoartrosis consecutiva a fusion o artrodesis",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","G","Reumatologicas"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M961","Sindrome postlaminectomia  no clasificado en otra parte",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M962","Cifosis postradiacion",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M963","Cifosis postlaminectomia",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M964","Lordosis postquirurgica",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M965","Escoliosis postrradiacion",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M966","Fractura de hueso posterior a insercion o implante ortopedico  protesis articular o placa osea",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M968","Otros trastornos osteomusculares consecutivos a procedimientos",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M96","Trastornos Osteomusculares Consecutivos A Procedimientos  No Clasificados En Otra Parte","M969","Trastornos osteomusculares no especificados consecutivos a procedimientos",8,"8. Enfermedades y trastornos del sistema musculoesquelético y tejido conectivo.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M990","Disfuncion segmental o somatica",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M991","Complejo de subluxacion (vertebral)",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M992","Subluxacion con estenosis del canal neural",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M993","Estenosis osea del canal neural",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M994","Estenosis del canal neural por tejido conjuntivo",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M995","Estenosis del canal neural por disco intervertebral",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M996","Estenosis osea y subluxacion de los agujeros intervertebrales",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M997","Estenosis de los agujeros intervertebrales por tejido conjuntivo o por disco intervertebral",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M998","Otras lesiones biomecanicas",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
13,"Enfermedades del sistema osteomuscular y del tejido conjuntivo (M00-M99)","M99","Lesiones Biomecanicas  No Clasificadas En Otra Parte","M999","Lesion biomecanica  no especificada",19,"19. Enfermedades o trastornos mentales.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N000","Sindrome nefritico agudo  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N001","Sindrome nefritico agudo  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N002","Sindrome nefritico agudo  glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N003","Sindrome nefritico agudo  glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N004","Sindrome nefritico agudo  glomerulonefritis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N005","Sindrome nefritico agudo  glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N006","Sindrome nefritico agudo  enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N007","Sindrome nefritico agudo  glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N008","Sindrome nefritico agudo  otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N00","Sindrome Nefritico Agudo","N009","Sindrome nefritico agudo  no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N010","Sindrome nefritico rapidamente progresivo  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N011","Sindrome nefritico rapidamente progresivo  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N012","Sindrome nefritico rapidamente progresivo  glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N013","Sindrome nefritico rapidamente progresivo  glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N014","Sindrome nefritico rapidamente progresivo  glomerulonefritis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N015","Sindrome nefritico rapidamente progresivo  glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N016","Sindrome nefritico rapidamente progresivo   enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N017","Sindrome nefritico rapidamente progresivo  glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N018","Sindrome nefritico rapidamente progresivo  otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N01","Sindrome Nefritico Rapidamente Progresivo","N019","Sindrome nefritico rapidamente progresivo  no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N020","Hematuria recurrente y persistente  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N021","Hematuria recurrente y persistente  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N022","Hematuria recurrente y persistente   glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N023","Hematuria recurrente y persistente   glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N024","Hematuria recurrente y persistente   glomerulonefritis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N025","Hematuria recurrente y persistente   glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N026","Hematuria recurrente y persistente   enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N027","Hematuria recurrente y persistente   glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
